Date,Business Name,Business Type,Zip Code,Latitude,Longitude,Foot Traffic Volume,Duration of Stay,Peak Foot Traffic Time,Traffic Trend (Week),Traffic Trend (Month)
2024-09-20,Taste Corner,Store,95126,37.342969,-121.841563,176,00:30,Afternoon,0.93,9.37
2024-09-20,Deli Delight,Restaurant,95125,37.334064,-121.868728,263,01:14,Afternoon,6.21,-11.7
2024-09-21,Bistro 101,Restaurant,95112,37.373767,-121.886565,196,00:39,Afternoon,-1.28,16.7
2024-09-21,Baker's Dozen,Restaurant,95125,37.363942,-121.888405,275,00:30,Evening,6.03,7.44
2024-09-21,Market Fresh,Restaurant,95148,37.370046,-121.871786,477,00:07,Evening,3.43,7.72
2024-09-22,Green Grocers,Store,95113,37.366398,-121.884744,213,00:11,Morning,6.7,12.69
2024-09-22,Deli Delight,Store,95148,37.300763,-121.820366,334,00:26,Morning,-5.89,-17.2
2024-09-22,Green Grocers,Restaurant,95112,37.344658,-121.861426,241,01:47,Afternoon,-4.63,-8.41
2024-09-23,Boutique Charm,Restaurant,95128,37.35797,-121.846548,468,01:32,Morning,1.57,-5.74
2024-09-23,Boutique Charm,Store,95125,37.315906,-121.873893,431,00:46,Morning,-8.18,5.15
2024-09-23,Baker's Dozen,Store,95133,37.377558,-121.888877,288,00:13,Afternoon,-6.67,17.64
2024-09-24,Bistro 101,Restaurant,95110,37.390308,-121.82341,473,00:23,Morning,-2.47,16.51
2024-09-24,Baker's Dozen,Store,95122,37.387377,-121.801564,266,00:53,Evening,-7.66,-8.56
2024-09-24,Taste Corner,Restaurant,95128,37.31877,-121.844659,363,01:13,Evening,-0.41,15.22
2024-09-25,Boutique Charm,Store,95148,37.340293,-121.878998,357,00:44,Morning,6.1,-13.6
2024-09-25,Taste Corner,Store,95131,37.381337,-121.88593,217,01:45,Morning,0.44,13.82
2024-09-25,Green Grocers,Restaurant,95133,37.368825,-121.816103,343,00:11,Morning,7.38,14.24
2024-09-26,Taste Corner,Restaurant,95133,37.360987,-121.81829,105,01:28,Afternoon,3.73,14.2
2024-09-26,Urban Goods,Restaurant,95113,37.368347,-121.872559,263,00:57,Afternoon,-8.13,-12.79
2024-09-26,Taco Fiesta,Store,95131,37.356425,-121.886403,264,00:05,Morning,-1.79,7.14
2024-09-27,Taste Corner,Restaurant,95122,37.314476,-121.866728,131,00:51,Evening,-0.28,-5.33
2024-09-27,Green Grocers,Restaurant,95148,37.388364,-121.833702,324,01:28,Evening,-0.51,4.03
2024-09-27,Taco Fiesta,Store,95110,37.371046,-121.897338,225,00:48,Morning,2.87,0.47
2024-09-28,Taste Corner,Store,95131,37.323577,-121.821532,87,00:19,Afternoon,4.56,17.63
2024-09-28,Baker's Dozen,Restaurant,95148,37.324253,-121.865719,147,01:31,Morning,4.09,-16.26
2024-09-28,Market Fresh,Store,95125,37.388909,-121.804591,185,00:58,Afternoon,2.04,5.82
2024-09-29,Bistro 101,Store,95128,37.373706,-121.85946,76,00:38,Morning,-6.88,15.7
2024-09-29,Boutique Charm,Store,95125,37.370613,-121.845304,185,00:18,Morning,7.74,0.05
2024-09-29,Urban Goods,Restaurant,95112,37.306741,-121.84881,351,01:06,Morning,6.67,-0.19
2024-09-30,Market Fresh,Store,95131,37.333855,-121.843943,303,00:23,Afternoon,2.28,11.87
2024-09-30,Taste Corner,Store,95112,37.339273,-121.811412,176,01:14,Afternoon,8.58,-17.61
2024-09-30,Taco Fiesta,Restaurant,95113,37.310395,-121.8074,119,00:22,Morning,5.05,-16.81
2024-10-01,Urban Goods,Restaurant,95126,37.316506,-121.895734,199,00:41,Evening,5.91,12.74
2024-10-01,Urban Goods,Store,95112,37.37817,-121.8187,312,01:46,Morning,-3.16,5.56
2024-10-01,Urban Goods,Store,95113,37.309571,-121.883637,179,00:46,Afternoon,3.43,11.06
2024-10-02,Green Grocers,Restaurant,95148,37.31146,-121.858638,405,00:35,Morning,-0.13,17.84
2024-10-02,Urban Goods,Restaurant,95125,37.334572,-121.858069,61,01:45,Morning,-0.94,-4.53
2024-10-02,Bistro 101,Restaurant,95126,37.374802,-121.840734,118,00:45,Evening,-8.3,-17.53
2024-10-03,Taco Fiesta,Store,95122,37.388165,-121.883599,313,00:37,Afternoon,2.83,-6.07
2024-10-03,Green Grocers,Restaurant,95116,37.376988,-121.805168,147,00:44,Evening,7.13,1.77
2024-10-03,Boutique Charm,Store,95112,37.317461,-121.877788,183,00:22,Morning,-7.13,17.09
2024-10-04,Boutique Charm,Restaurant,95148,37.301229,-121.801747,206,00:13,Afternoon,-1.28,-12.85
2024-10-04,Taste Corner,Restaurant,95110,37.38634,-121.803062,410,00:35,Morning,-5.38,-3.18
2024-10-04,Bistro 101,Restaurant,95122,37.396948,-121.895368,375,00:40,Morning,-0.38,5.45
2024-10-05,Urban Goods,Store,95112,37.322407,-121.817371,316,00:21,Morning,-2.99,-2.04
2024-10-05,Deli Delight,Store,95112,37.336914,-121.890542,52,01:52,Evening,7.8,-13.3
2024-10-05,Bistro 101,Restaurant,95131,37.331242,-121.801144,115,00:14,Morning,-8.32,18.17
2024-10-06,Market Fresh,Restaurant,95133,37.346915,-121.847961,232,00:27,Evening,9.93,-15.76
2024-10-06,Market Fresh,Restaurant,95126,37.325433,-121.840418,410,00:10,Evening,-1.51,18.97
2024-10-06,Green Grocers,Restaurant,95116,37.314552,-121.871215,370,01:29,Morning,-1.92,8.05
2024-10-07,Market Fresh,Store,95110,37.359696,-121.897813,282,01:01,Morning,0.48,3.1
2024-10-07,Urban Goods,Restaurant,95148,37.338081,-121.809286,316,00:14,Morning,7.68,9.63
2024-10-07,Green Grocers,Restaurant,95133,37.386132,-121.819741,363,00:59,Morning,8.45,-5.14
2024-10-08,Bistro 101,Store,95122,37.315703,-121.810496,324,00:21,Morning,9.29,-3.25
2024-10-08,Taste Corner,Store,95112,37.333307,-121.851003,413,00:48,Afternoon,-7.55,15.15
2024-10-08,Deli Delight,Restaurant,95133,37.382241,-121.845685,440,01:44,Morning,-7.17,7.55
2024-10-09,Boutique Charm,Store,95148,37.375858,-121.811505,364,01:52,Morning,1.74,16.11
2024-10-09,Taste Corner,Store,95112,37.326369,-121.852604,310,01:40,Afternoon,-8.31,-2.7
2024-10-09,Urban Goods,Restaurant,95126,37.348267,-121.866833,422,00:21,Evening,1.96,6.93
2024-10-10,Urban Goods,Store,95125,37.398035,-121.829292,66,01:18,Morning,6.88,-5.69
2024-10-10,Boutique Charm,Store,95128,37.356848,-121.852048,341,00:21,Afternoon,3.4,0.77
2024-10-10,Taco Fiesta,Store,95125,37.306382,-121.873757,247,00:33,Morning,-1.42,-16.77
2024-10-11,Taste Corner,Restaurant,95128,37.339375,-121.856214,476,00:54,Evening,-9.88,19.82
2024-10-11,Taste Corner,Store,95116,37.325506,-121.85417,68,00:46,Evening,7.63,-8.31
2024-10-11,Bistro 101,Restaurant,95126,37.347843,-121.82443,476,01:46,Morning,8.56,17.09
2024-10-12,Urban Goods,Restaurant,95112,37.321771,-121.857561,468,01:30,Afternoon,9.89,-11.78
2024-10-12,Green Grocers,Restaurant,95112,37.374199,-121.876385,476,00:08,Evening,-6.48,-15.56
2024-10-12,Deli Delight,Store,95116,37.335821,-121.883214,410,01:56,Afternoon,-1.92,-5.83
2024-10-13,Boutique Charm,Store,95112,37.336688,-121.852102,97,00:28,Afternoon,4.88,-10.79
2024-10-13,Baker's Dozen,Store,95125,37.303539,-121.852789,161,01:59,Afternoon,-3.0,-18.77
2024-10-13,Bistro 101,Restaurant,95113,37.304274,-121.858926,98,01:00,Afternoon,3.56,7.87
2024-10-14,Taste Corner,Restaurant,95125,37.327082,-121.823949,334,00:14,Morning,-8.69,-15.93
2024-10-14,Bistro 101,Restaurant,95112,37.361526,-121.840023,355,00:53,Afternoon,4.3,-1.08
2024-10-14,Baker's Dozen,Restaurant,95126,37.34338,-121.865766,206,01:37,Evening,-2.74,16.24
2024-10-15,Deli Delight,Restaurant,95116,37.373002,-121.826622,263,00:59,Afternoon,1.16,-12.37
2024-10-15,Market Fresh,Restaurant,95131,37.376802,-121.849759,421,00:53,Morning,-1.97,15.0
2024-10-15,Baker's Dozen,Store,95110,37.329405,-121.822797,305,00:46,Afternoon,2.64,17.94
2024-10-16,Boutique Charm,Restaurant,95116,37.312184,-121.806962,479,01:20,Afternoon,-5.38,7.32
2024-10-16,Green Grocers,Store,95125,37.350764,-121.86537,399,01:24,Evening,2.7,16.76
2024-10-16,Urban Goods,Restaurant,95112,37.317341,-121.871469,172,00:52,Afternoon,6.3,-0.46
2024-10-17,Green Grocers,Store,95128,37.348756,-121.897864,410,00:57,Afternoon,-3.97,-9.02
2024-10-17,Baker's Dozen,Store,95122,37.315334,-121.843269,140,01:00,Afternoon,0.41,17.61
2024-10-17,Taco Fiesta,Restaurant,95112,37.356432,-121.887782,134,00:35,Evening,3.07,6.45
2024-10-18,Boutique Charm,Store,95113,37.30755,-121.870118,190,00:24,Afternoon,-6.7,12.55
2024-10-18,Taste Corner,Store,95131,37.367693,-121.87072,137,00:52,Afternoon,-9.89,-4.15
2024-10-18,Bistro 101,Store,95131,37.392765,-121.869232,441,01:38,Evening,-0.47,-9.05
2024-10-19,Boutique Charm,Restaurant,95116,37.373704,-121.878077,460,00:12,Afternoon,3.94,6.22
2024-10-19,Deli Delight,Restaurant,95116,37.373997,-121.883735,348,01:32,Morning,-8.33,-16.77
2024-10-19,Green Grocers,Store,95126,37.367025,-121.829718,246,01:33,Morning,0.96,-3.41
2024-10-20,Deli Delight,Restaurant,95131,37.341008,-121.861366,141,01:37,Afternoon,-2.22,-7.95
2024-10-20,Market Fresh,Restaurant,95122,37.331006,-121.875136,263,01:32,Morning,5.65,-7.34
2024-10-20,Bistro 101,Restaurant,95126,37.336024,-121.85069,166,01:56,Morning,1.97,5.81
2024-10-21,Green Grocers,Restaurant,95113,37.391517,-121.83519,62,00:26,Evening,0.92,19.97
2024-10-21,Baker's Dozen,Store,95122,37.381001,-121.862272,366,01:01,Morning,-4.57,4.31
2024-10-21,Bistro 101,Restaurant,95116,37.365508,-121.81221,82,00:14,Morning,-8.24,4.58
2024-10-22,Taste Corner,Store,95126,37.363978,-121.822846,104,00:26,Afternoon,8.81,4.33
2024-10-22,Deli Delight,Store,95125,37.35766,-121.847417,158,00:12,Morning,-5.66,-1.78
2024-10-22,Deli Delight,Store,95148,37.34414,-121.869484,250,00:21,Morning,4.79,15.79
2024-10-23,Urban Goods,Store,95133,37.375688,-121.845422,302,01:20,Morning,-0.96,5.11
2024-10-23,Taste Corner,Store,95148,37.376111,-121.883894,211,01:03,Evening,1.68,19.26
2024-10-23,Boutique Charm,Store,95148,37.359538,-121.843813,455,00:18,Morning,-1.82,11.53
2024-10-24,Taste Corner,Restaurant,95133,37.367225,-121.855819,245,00:30,Evening,-5.71,6.29
2024-10-24,Taste Corner,Restaurant,95122,37.379458,-121.835604,346,00:50,Morning,-8.77,9.2
2024-10-24,Green Grocers,Store,95133,37.335791,-121.825504,106,01:49,Morning,-2.1,-2.82
2024-10-25,Green Grocers,Store,95113,37.391905,-121.843376,309,00:47,Evening,0.6,-7.03
2024-10-25,Deli Delight,Restaurant,95116,37.309465,-121.804664,273,00:22,Morning,-1.1,-4.04
2024-10-25,Green Grocers,Store,95113,37.338579,-121.891542,129,01:47,Morning,9.66,-0.17
2024-10-26,Boutique Charm,Store,95131,37.339475,-121.808058,386,00:41,Afternoon,-1.61,-4.98
2024-10-26,Green Grocers,Restaurant,95110,37.38086,-121.859638,427,00:07,Afternoon,2.81,2.94
2024-10-26,Market Fresh,Restaurant,95133,37.326942,-121.89614,361,00:59,Morning,1.25,16.7
2024-10-27,Green Grocers,Restaurant,95133,37.379532,-121.84566,129,01:19,Evening,8.81,8.34
2024-10-27,Deli Delight,Restaurant,95113,37.332634,-121.829997,377,00:30,Morning,6.94,1.02
2024-10-27,Urban Goods,Restaurant,95112,37.371368,-121.84069,372,00:46,Afternoon,-1.5,11.75
2024-10-28,Deli Delight,Store,95133,37.37454,-121.828605,341,00:16,Evening,-0.06,-8.32
2024-10-28,Urban Goods,Store,95128,37.35059,-121.859831,236,01:18,Evening,5.86,-2.49
2024-10-28,Green Grocers,Store,95110,37.326556,-121.833338,243,00:50,Morning,-7.23,-1.83
2024-10-29,Urban Goods,Store,95125,37.366581,-121.883192,348,00:26,Afternoon,3.5,-4.52
2024-10-29,Deli Delight,Store,95110,37.317658,-121.874297,105,01:44,Evening,-8.96,-3.08
2024-10-29,Baker's Dozen,Store,95113,37.308404,-121.8903,104,01:36,Afternoon,4.33,-16.97
2024-10-30,Baker's Dozen,Restaurant,95113,37.391676,-121.818918,347,00:43,Afternoon,1.14,-15.35
2024-10-30,Boutique Charm,Restaurant,95113,37.330755,-121.830868,121,00:57,Evening,-9.73,-15.94
2024-10-30,Taco Fiesta,Store,95131,37.334617,-121.846622,463,00:59,Evening,-1.23,-9.22
2024-10-31,Market Fresh,Store,95110,37.318038,-121.805135,414,00:40,Afternoon,0.12,-16.96
2024-10-31,Taste Corner,Store,95131,37.30647,-121.806734,320,01:55,Evening,-3.53,0.19
2024-10-31,Green Grocers,Store,95126,37.365733,-121.854857,431,01:13,Afternoon,-8.55,11.85
2024-11-01,Urban Goods,Store,95128,37.322628,-121.896536,375,01:42,Morning,7.36,10.19
2024-11-01,Boutique Charm,Store,95113,37.312479,-121.870838,303,00:19,Morning,-3.63,0.33
2024-11-01,Boutique Charm,Restaurant,95148,37.396648,-121.868915,225,00:24,Morning,-9.79,8.54
2024-11-02,Taste Corner,Store,95128,37.313117,-121.842187,161,01:33,Afternoon,-3.09,17.27
2024-11-02,Green Grocers,Store,95126,37.363126,-121.832303,91,00:46,Afternoon,8.04,4.88
2024-11-02,Bistro 101,Restaurant,95125,37.321805,-121.833426,177,01:17,Morning,8.54,16.54
2024-11-03,Baker's Dozen,Restaurant,95131,37.358352,-121.856191,80,00:37,Afternoon,2.99,7.1
2024-11-03,Boutique Charm,Store,95128,37.329186,-121.893433,302,00:08,Morning,7.05,17.6
2024-11-03,Taste Corner,Store,95131,37.387448,-121.812078,204,00:46,Evening,1.82,9.05
2024-11-04,Deli Delight,Store,95125,37.300508,-121.834347,90,01:54,Evening,-3.21,-14.51
2024-11-04,Taste Corner,Restaurant,95112,37.387979,-121.848703,151,00:51,Evening,7.97,0.18
2024-11-04,Taco Fiesta,Restaurant,95128,37.33194,-121.840351,421,01:53,Morning,2.7,12.27
2024-11-05,Baker's Dozen,Restaurant,95122,37.354706,-121.867432,313,00:09,Morning,3.64,19.21
2024-11-05,Market Fresh,Store,95122,37.366815,-121.841955,294,01:00,Evening,6.5,-8.39
2024-11-05,Baker's Dozen,Store,95125,37.318732,-121.86813,331,00:23,Evening,8.36,-8.58
2024-11-06,Bistro 101,Store,95122,37.375232,-121.840678,340,00:57,Afternoon,-1.77,1.45
2024-11-06,Urban Goods,Restaurant,95128,37.315457,-121.843186,183,00:44,Afternoon,-7.39,-19.94
2024-11-06,Green Grocers,Restaurant,95116,37.394233,-121.87784,344,00:37,Morning,5.33,-16.67
2024-11-07,Market Fresh,Store,95133,37.327359,-121.820812,76,01:01,Afternoon,-7.5,-17.68
2024-11-07,Deli Delight,Restaurant,95113,37.361021,-121.825674,477,00:59,Evening,5.91,19.85
2024-11-07,Taste Corner,Restaurant,95113,37.302569,-121.858902,297,02:00,Afternoon,-1.85,17.26
2024-11-08,Deli Delight,Restaurant,95113,37.394322,-121.834235,131,00:31,Afternoon,-9.84,12.3
2024-11-08,Taste Corner,Restaurant,95112,37.315538,-121.811205,400,00:12,Morning,6.86,-14.95
2024-11-08,Urban Goods,Store,95110,37.328273,-121.853193,86,00:30,Afternoon,-1.8,-10.52
2024-11-09,Taste Corner,Store,95113,37.343151,-121.803397,308,01:29,Evening,4.87,-18.2
2024-11-09,Urban Goods,Store,95126,37.356819,-121.832405,72,01:33,Evening,-6.79,7.9
2024-11-09,Taste Corner,Restaurant,95148,37.334163,-121.80327,54,00:40,Afternoon,-3.49,-8.87
2024-11-10,Boutique Charm,Restaurant,95131,37.366257,-121.809869,286,01:06,Afternoon,8.25,17.39
2024-11-10,Taste Corner,Restaurant,95133,37.352732,-121.812867,71,00:48,Evening,-2.63,-15.47
2024-11-10,Taco Fiesta,Store,95148,37.386236,-121.812908,251,00:43,Afternoon,0.4,3.1
2024-11-11,Boutique Charm,Store,95110,37.346685,-121.870132,265,00:32,Morning,3.75,5.09
2024-11-11,Urban Goods,Store,95112,37.309381,-121.836057,228,00:37,Morning,-0.23,-5.81
2024-11-11,Taco Fiesta,Restaurant,95148,37.393614,-121.895568,422,01:24,Afternoon,-5.61,-7.97
2024-11-12,Market Fresh,Restaurant,95148,37.357453,-121.817891,296,01:02,Afternoon,-4.27,-8.73
2024-11-12,Boutique Charm,Restaurant,95126,37.314616,-121.884516,239,00:26,Afternoon,7.54,19.08
2024-11-12,Taco Fiesta,Restaurant,95125,37.388483,-121.875531,266,01:59,Afternoon,-6.6,-11.58
2024-11-13,Green Grocers,Store,95125,37.385078,-121.852053,490,00:41,Afternoon,3.67,-18.69
2024-11-13,Bistro 101,Restaurant,95128,37.385882,-121.800254,381,00:54,Morning,9.63,-5.43
2024-11-13,Baker's Dozen,Restaurant,95131,37.311551,-121.872397,213,01:52,Afternoon,8.61,17.62
2024-11-14,Deli Delight,Store,95148,37.360031,-121.880511,302,00:16,Morning,4.29,10.65
2024-11-14,Deli Delight,Restaurant,95126,37.326732,-121.848521,446,01:24,Afternoon,-6.33,-6.27
2024-11-14,Deli Delight,Restaurant,95126,37.326701,-121.848936,343,00:22,Afternoon,-3.29,19.01
2024-11-15,Boutique Charm,Restaurant,95125,37.357628,-121.875452,404,01:38,Morning,-3.82,19.21
2024-11-15,Deli Delight,Store,95133,37.356819,-121.82781,183,00:44,Evening,3.54,14.53
2024-11-15,Boutique Charm,Restaurant,95125,37.345958,-121.891042,268,01:14,Evening,4.21,-4.42
2024-11-16,Taco Fiesta,Store,95113,37.306225,-121.888617,439,00:25,Morning,-6.66,-11.75
2024-11-16,Taco Fiesta,Restaurant,95112,37.312356,-121.803102,235,00:15,Morning,-7.11,15.08
2024-11-16,Taste Corner,Store,95128,37.39101,-121.871372,82,01:16,Evening,1.19,2.37
2024-11-17,Market Fresh,Restaurant,95128,37.384186,-121.814555,378,01:10,Afternoon,6.76,-16.26
2024-11-17,Urban Goods,Store,95131,37.349339,-121.819189,140,00:44,Afternoon,-4.97,12.51
2024-11-17,Taco Fiesta,Store,95128,37.367852,-121.869265,457,00:33,Morning,-1.25,-7.65
2024-11-18,Market Fresh,Store,95110,37.304176,-121.896255,177,00:28,Afternoon,-9.99,9.9
2024-11-18,Bistro 101,Store,95133,37.391109,-121.833795,53,00:38,Evening,-6.22,5.9
2024-11-18,Green Grocers,Restaurant,95131,37.305696,-121.881917,405,01:53,Morning,-1.54,-18.41
2024-11-19,Market Fresh,Store,95126,37.381543,-121.821999,111,01:21,Afternoon,-2.06,-8.99
2024-11-19,Boutique Charm,Store,95122,37.32589,-121.852145,53,01:08,Morning,3.33,-11.61
2024-11-19,Market Fresh,Restaurant,95128,37.361203,-121.849023,55,00:22,Evening,0.78,-0.87
2024-11-20,Green Grocers,Restaurant,95128,37.370784,-121.893691,364,00:14,Afternoon,-5.96,-5.54
2024-11-20,Green Grocers,Store,95133,37.305618,-121.891131,434,01:46,Afternoon,6.55,9.12
2024-11-20,Green Grocers,Store,95122,37.30461,-121.817955,66,00:06,Morning,2.23,9.52
2024-11-21,Market Fresh,Restaurant,95125,37.365336,-121.890833,477,00:55,Evening,4.03,-11.39
2024-11-21,Baker's Dozen,Store,95126,37.388638,-121.825851,295,00:07,Morning,-3.24,11.62
2024-11-21,Taco Fiesta,Store,95133,37.367928,-121.822948,91,01:16,Afternoon,-0.76,14.68
2024-11-22,Baker's Dozen,Store,95113,37.353308,-121.875874,388,01:06,Morning,-7.82,14.02
2024-11-22,Urban Goods,Store,95148,37.397837,-121.802707,110,01:21,Afternoon,-9.61,13.36
2024-11-22,Green Grocers,Store,95122,37.308916,-121.831475,284,01:46,Morning,-3.41,8.12
2024-11-23,Bistro 101,Restaurant,95133,37.311056,-121.822148,199,01:39,Afternoon,2.82,18.6
2024-11-23,Green Grocers,Store,95128,37.320725,-121.819923,249,01:34,Afternoon,-6.88,17.88
2024-11-23,Boutique Charm,Restaurant,95112,37.377139,-121.804267,165,01:19,Afternoon,-2.59,-14.59
2024-11-24,Taco Fiesta,Restaurant,95122,37.385099,-121.855391,435,00:33,Morning,4.68,14.99
2024-11-24,Market Fresh,Store,95122,37.319112,-121.88862,200,01:07,Afternoon,8.43,18.56
2024-11-24,Market Fresh,Store,95122,37.374082,-121.880729,222,01:24,Afternoon,-8.93,0.11
2024-11-25,Bistro 101,Store,95110,37.313238,-121.89004,67,01:15,Morning,8.25,-11.26
2024-11-25,Taco Fiesta,Restaurant,95128,37.372369,-121.844689,67,00:08,Afternoon,3.31,-1.83
2024-11-25,Taste Corner,Restaurant,95116,37.314996,-121.879554,389,00:42,Morning,7.02,1.11
2024-11-26,Deli Delight,Store,95131,37.389668,-121.87022,352,00:18,Morning,1.62,-19.57
2024-11-26,Deli Delight,Restaurant,95126,37.30992,-121.89508,79,00:47,Afternoon,-7.58,-7.28
2024-11-26,Deli Delight,Restaurant,95113,37.35538,-121.859606,136,00:26,Afternoon,-2.1,17.79
2024-11-27,Boutique Charm,Store,95113,37.355885,-121.803833,495,00:47,Afternoon,2.25,18.91
2024-11-27,Market Fresh,Restaurant,95148,37.332864,-121.82144,367,00:26,Afternoon,-3.76,13.65
2024-11-27,Green Grocers,Restaurant,95112,37.390647,-121.868323,476,00:35,Morning,7.67,19.67
2024-11-28,Boutique Charm,Restaurant,95133,37.332417,-121.833377,261,01:54,Afternoon,-7.65,-6.54
2024-11-28,Taco Fiesta,Store,95122,37.326412,-121.829008,296,00:10,Afternoon,7.69,-0.96
2024-11-28,Market Fresh,Store,95148,37.327731,-121.881637,212,00:34,Afternoon,-1.35,14.97
2024-11-29,Market Fresh,Store,95131,37.391179,-121.825442,293,00:46,Morning,-1.96,-9.65
2024-11-29,Taste Corner,Restaurant,95112,37.376976,-121.893024,66,01:51,Morning,0.95,11.4
2024-11-29,Urban Goods,Restaurant,95125,37.324,-121.843066,439,00:54,Afternoon,7.29,-2.8
2024-11-30,Urban Goods,Restaurant,95122,37.386539,-121.81395,462,01:14,Morning,-4.84,8.68
2024-11-30,Taco Fiesta,Restaurant,95126,37.352635,-121.897364,403,00:42,Evening,-3.29,-0.67
2024-11-30,Green Grocers,Store,95125,37.306583,-121.845981,187,00:49,Evening,1.06,-1.17
2024-12-01,Deli Delight,Store,95113,37.331913,-121.827128,128,01:28,Morning,-4.31,5.44
2024-12-01,Baker's Dozen,Restaurant,95131,37.34941,-121.829757,58,00:43,Evening,5.77,-12.27
2024-12-01,Market Fresh,Restaurant,95116,37.326323,-121.883207,151,00:55,Morning,-9.39,-3.97
2024-12-02,Boutique Charm,Restaurant,95125,37.347366,-121.841744,144,00:38,Afternoon,1.54,17.23
2024-12-02,Green Grocers,Store,95133,37.338884,-121.815727,143,01:16,Afternoon,-5.95,11.98
2024-12-02,Green Grocers,Store,95131,37.391188,-121.808675,355,01:31,Morning,1.67,-1.65
2024-12-03,Green Grocers,Restaurant,95126,37.371955,-121.885674,426,00:48,Afternoon,6.11,-4.62
2024-12-03,Taste Corner,Store,95148,37.331817,-121.890358,477,00:13,Afternoon,-7.93,-3.37
2024-12-03,Deli Delight,Restaurant,95128,37.361827,-121.85017,254,01:55,Afternoon,5.18,-17.81
2024-12-04,Baker's Dozen,Store,95110,37.307966,-121.845974,68,00:41,Afternoon,-3.06,-12.58
2024-12-04,Bistro 101,Store,95133,37.378274,-121.806828,374,01:10,Evening,3.5,-17.11
2024-12-04,Boutique Charm,Store,95110,37.318385,-121.872849,409,00:51,Evening,3.11,9.69
2024-12-05,Deli Delight,Restaurant,95148,37.315558,-121.872515,246,01:09,Evening,6.62,9.32
2024-12-05,Taco Fiesta,Store,95126,37.385242,-121.842195,255,00:06,Morning,9.25,-8.56
2024-12-05,Taco Fiesta,Store,95122,37.300577,-121.803252,331,00:30,Afternoon,-6.5,5.78
2024-12-06,Green Grocers,Restaurant,95126,37.396047,-121.882002,68,01:18,Evening,-2.87,-14.54
2024-12-06,Taste Corner,Store,95116,37.327823,-121.879193,303,00:55,Morning,2.5,-17.36
2024-12-06,Deli Delight,Restaurant,95122,37.396013,-121.819317,327,00:38,Morning,-1.4,-6.5
2024-12-07,Bistro 101,Restaurant,95112,37.319737,-121.868785,136,01:24,Afternoon,-1.46,4.17
2024-12-07,Market Fresh,Store,95133,37.374602,-121.862942,482,00:35,Morning,6.79,18.16
2024-12-07,Market Fresh,Store,95133,37.38561,-121.861895,443,00:12,Morning,1.68,-4.37
2024-12-08,Taste Corner,Store,95116,37.392943,-121.896354,313,00:19,Afternoon,-5.29,17.56
2024-12-08,Taste Corner,Store,95131,37.332294,-121.890782,328,01:10,Morning,0.22,-8.94
2024-12-08,Taste Corner,Store,95122,37.396287,-121.841954,271,00:53,Evening,-5.14,-4.76
2024-12-09,Taste Corner,Store,95125,37.382816,-121.822859,215,00:31,Morning,1.9,-14.27
2024-12-09,Deli Delight,Store,95128,37.363125,-121.811408,74,00:43,Morning,0.22,1.2
2024-12-09,Boutique Charm,Store,95112,37.397728,-121.854058,50,00:42,Morning,-7.15,-2.07
2024-12-10,Bistro 101,Store,95126,37.378408,-121.881225,242,00:21,Evening,-3.81,3.54
2024-12-10,Market Fresh,Restaurant,95131,37.308863,-121.853934,473,00:34,Afternoon,-6.81,-1.16
2024-12-10,Bistro 101,Restaurant,95125,37.38297,-121.87866,154,00:45,Evening,9.09,-16.68
2024-12-11,Boutique Charm,Store,95112,37.393219,-121.844802,277,00:16,Evening,6.78,-2.35
2024-12-11,Baker's Dozen,Restaurant,95133,37.398996,-121.881907,497,00:37,Evening,-2.86,13.4
2024-12-11,Taste Corner,Store,95133,37.387402,-121.825678,183,01:32,Afternoon,-8.52,-10.55
2024-12-12,Urban Goods,Store,95131,37.334867,-121.87041,413,01:00,Evening,-6.13,13.78
2024-12-12,Baker's Dozen,Restaurant,95128,37.314796,-121.855595,244,00:36,Morning,-6.52,9.39
2024-12-12,Boutique Charm,Store,95110,37.330598,-121.884599,171,00:19,Afternoon,3.95,13.49
2024-12-13,Urban Goods,Store,95112,37.339321,-121.87719,485,00:47,Afternoon,5.66,12.04
2024-12-13,Green Grocers,Restaurant,95133,37.344269,-121.832777,294,00:56,Morning,-8.89,11.7
2024-12-13,Taco Fiesta,Restaurant,95122,37.342838,-121.862333,386,01:38,Evening,5.2,-8.61
2024-12-14,Boutique Charm,Store,95133,37.382959,-121.885089,308,01:28,Evening,0.71,11.89
2024-12-14,Taste Corner,Store,95122,37.355013,-121.841144,78,00:34,Afternoon,5.36,4.68
2024-12-14,Green Grocers,Restaurant,95113,37.303113,-121.89439,135,01:56,Morning,1.85,6.03
2024-12-15,Market Fresh,Store,95125,37.392276,-121.81024,500,00:40,Evening,7.36,10.19
2024-12-15,Urban Goods,Store,95148,37.341601,-121.836699,201,01:55,Morning,-5.92,-14.94
2024-12-15,Baker's Dozen,Restaurant,95128,37.376608,-121.829028,455,00:29,Afternoon,-8.87,-13.96
2024-12-16,Baker's Dozen,Store,95128,37.371515,-121.890654,162,01:57,Evening,3.73,19.17
2024-12-16,Market Fresh,Store,95122,37.356914,-121.868413,184,00:49,Evening,-5.77,9.76
2024-12-16,Baker's Dozen,Restaurant,95128,37.353801,-121.80659,60,00:14,Afternoon,-1.75,11.27
2024-12-17,Taste Corner,Restaurant,95110,37.324478,-121.826407,489,00:47,Evening,5.81,10.92
